xi,phi,eps_tilde,m_tilde,phi_linear
4.497587939698493,4.147535223071369e-05,1.7202048428097224e-09,5.783658888985675,1.716400581494586e-05
4.522708542713568,3.693316272958402e-05,1.3640585093029669e-09,5.783658898849141,1.532548091505378e-05
4.5478291457286435,3.28451654306777e-05,1.0788048922267765e-09,5.78365890674048,1.3675257446601965e-05
4.572949748743719,2.9166090715904913e-05,8.50660847684576e-10,5.783658913048319,1.2195029385616171e-05
4.598070351758794,2.5854661366394132e-05,6.684635143932554e-10,5.783658918063937,1.0868162718560641e-05
4.62319095477387,2.2873239013602827e-05,5.231850629870885e-10,5.783658922045334,9.679554150796781e-06
4.648311557788945,2.0187495322151115e-05,4.075349673901774e-10,5.783658925185111,8.615500584467456e-06
4.673432160804021,1.77661060092187e-05,3.1563452273577807e-10,5.7836589276536525,7.663578660880004e-06
4.698552763819095,1.5580465860742408e-05,2.4275091644070606e-10,5.783658929577689,6.812533697377693e-06
4.723673366834171,1.360442295440715e-05,1.850803239241129e-10,5.783658931069227,6.052177382978607e-06
4.748793969849246,1.1814030342594845e-05,1.395713129367257e-10,5.783658932211339,5.373293630610856e-06
4.773914572864322,1.0187313484029677e-05,1.037813560224314e-10,5.783658933077428,4.767552016481627e-06
4.799035175879397,8.70405173975252e-06,7.576051668857587e-11,5.783658933721885,4.227428268907396e-06
4.824155778894473,7.345572266065164e-06,5.395743191613128e-11,5.783658934192834,3.7461312997315978e-06
4.849276381909548,6.0945546428822564e-06,3.7143596295146646e-11,5.783658934526087,3.3175363012129046e-06
4.874396984924624,4.934844569019546e-06,2.435269092041136e-11,5.783658934753487,2.9361234599389257e-06
4.899517587939699,3.851274934640769e-06,1.483231862220326e-11,5.783658934899111,2.596921866876096e-06
4.9246381909547745,2.8294925434532413e-06,8.006028053460699e-12,5.783658934984666,2.295458229086043e-06
4.94975879396985,1.8557887010707491e-06,3.443951703022451e-12,5.783658935027259,2.0277100139104197e-06
4.9748793969849245,9.169318086998899e-07,8.407639418056868e-13,5.7836589350428005,1.7900626805465302e-06
5.0,3.5264830524668625e-38,1.2436082719336e-75,5.78365893504496,1.5792706769090444e-06
