x,r_km,f_metric,Phi,background,a_gl,psi,dpsi_dx,gradient_density,potential_density,weighted_free_energy_density,gl_residual
0.32768295986686796,3.317789968652038,0.8726955441848397,-0.747316270134874,v6_tov,-79.99989803704621,8.873271953082451,-0.7382674462838735,0.2378264757893966,-1599.5959013597,-81.33886175900842,5.920122703173547e-07
0.33081001586748715,3.3494514106583075,0.870587728848457,-0.7461642575152232,v6_tov,-79.99988575781786,8.870921040855366,-0.7658607005355877,0.2553184004989591,-1599.568599605756,-82.99192236672764,6.06907860856154e-07
0.3339370718681064,3.381112852664577,0.8684701626006481,-0.745002059528512,v6_tov,-79.99987199982372,8.868482174483955,-0.7945431785147546,0.2741321128930542,-1599.5393252478748,-84.66413414631648,6.221424655450392e-07
0.3370641278687256,3.4127742946708466,0.8663443147677744,-0.7438310011693925,v6_tov,-79.99985658497894,8.865951878827115,-0.8243599401223004,0.29437050448509655,-1599.5079288167121,-86.35546638104884,6.371711833708105e-07
0.3401911838693448,3.4444357366771166,0.8642105195849937,-0.7426512513553029,v6_tov,-79.99983931375233,8.863326535089096,-0.8553579222285852,0.3161442716287315,-1599.4742490724184,-88.06597998294909,6.52865082884091e-07
0.343318239869964,3.4760971786833856,0.8620687757695839,-0.7414626073870372,v6_tov,-79.99981996258367,8.86060237458035,-0.8875860749928571,0.3395727875511718,-1599.4381120458002,-89.79576656131506,6.696161563013447e-07
0.34644529587058326,3.5077586206896556,0.8599184588497681,-0.7402641183384333,v6_tov,-79.99979828098998,8.85777547236535,-0.9210954336365543,0.3647846326416411,-1599.3993300012712,-91.54498588129525,6.862622967673815e-07
0.3495723518712025,3.539420062695925,0.8577608950378098,-0.7390570823095085,v6_tov,-79.99977398832324,8.854841740574559,-0.9559391742813748,0.3919194040001521,-1599.3577003122548,-93.31359250532111,7.034192321953014e-07
0.3526994078718217,3.5710815047021947,0.8555962952743307,-0.7378415437742305,v6_tov,-79.99974677013788,8.851796921703023,-0.9921726831058079,0.4211273341625081,-1599.313004246317,-95.10164874964853,7.217577149276622e-07
0.35582646387244093,3.6027429467084646,0.8534243974616204,-0.7366169456394944,v6_tov,-79.99971627412053,8.848636581489846,-1.0298536746976885,0.45257035685944424,-1599.265005646982,-96.90927223674176,7.398232355626533e-07
0.3589535198730601,3.6344043887147337,0.8512452521381474,-0.73538308449531,v6_tov,-79.99968210552991,8.845356101476577,-1.0690423250715164,0.48642345357007694,-1599.2134495049045,-98.73654668379335,7.591440862597665e-07
0.36208057587367937,3.6660658307210037,0.8490597603693111,-0.7341408695009985,v6_tov,-79.99964382208734,8.841950671054784,-1.109801364056388,0.5228760764226469,-1599.158060406091,-100.58344199625576,7.784258286847034e-07
0.36520763187429856,3.6977272727272728,0.8468681294463325,-0.7328903463736426,v6_tov,-79.99960092825216,8.838415279446641,-1.1521960835368479,0.5621323548574563,-1599.09854085384,-102.45000599078485,7.985765932971844e-07
0.3683346878749178,3.7293887147335427,0.844669911032273,-0.7316306204979556,v6_tov,-79.99955286880763,8.834744707700956,-1.196294485966331,0.6044122115035325,-1599.0345694559262,-104.33637991718078,8.191925644496223e-07
0.371461743875537,3.761050156739812,0.8424656764146157,-0.7303622030845203,v6_tov,-79.99949902167457,8.830933519744944,-1.2421675146969273,0.6499539013817162,-1598.9657989497202,-106.24255755033808,8.402018920605769e-07
0.37458879987615623,3.7927115987460818,0.8402559790503746,-0.7290856302175357,v6_tov,-79.99943868985956,8.826976052939742,-1.2898891113469557,0.6990147969735705,-1598.8918540583923,-108.16852067200608,8.623278517916333e-07
0.3777158558767755,3.8243730407523517,0.8380410219541199,-0.7278009488077541,v6_tov,-79.99937109243363,8.822866408773402,-1.3395361345424723,0.751872410373558,-1598.812329175791,-110.11429473930879,8.852127848513192e-07
0.38084291187739466,3.856034482758621,0.8358202427347049,-0.7265069442279264,v6_tov,-79.99929535442458,8.818598443924607,-1.3911886272902596,0.8088256713947086,-1598.7267858718249,-112.0800394950685,9.085100600714213e-07
0.3839699678780139,3.887695924764891,0.8335945835708016,-0.7252048080848108,v6_tov,-79.99921049549215,8.81416575928348,-1.4449301778314094,0.8701990633258145,-1598.634750156682,-114.06564219824412,9.327893621957628e-07
0.3870970238786331,3.91935736677116,0.8313643259852772,-0.7238947199330115,v6_tov,-79.99911541723975,8.80956168875848,-1.5008478086718517,0.9363424223448302,-1598.5357095172587,-116.071089818029,9.569480425852817e-07
